列01,列02,列03,列04,列05,列06,列07,列08,列09,列10,列11,列12,列13,列14,列15,列16,列17,列18,列19
2aac1089,040126,-26.2839,28.394,201,10600,279,2742,F-FANS3,B788,ET-ATJ,1643679053,ADD,JNB,ET859,0,-1088,ETH859,0
2aac10b9,,19.3427,-99.569,253,0,12,2652,F-MMTO2,E35L,,1643679055,,,,1,0,E35L,0
2aac10c0,E8044B,19.7435,-21.094,210,38000,420,4526,F-GVSV3,B789,CC-BGG,1643679054,CDG,GRU,LA701,0,0,LAN701,0
2aac10d3,A6B8D6,-0.8123,-54.5159,154,33000,451,2363,T-SBSN1,B763,N532LA,1643679054,MIA,CNF,L71827,0,-64,LAE1827,0
2aac1155,040141,21.4527,39.0835,180,35975,442,3334,F-OEJN5,B789,ET-AUP,1643679054,FRA,ADD,ET707,0,-64,ETH707,0
2aac1168,AAF228,42.2147,-85.5166,88,39000,519,3725,F-KGYY1,C700,N804QS,1643679055,SFO,TEB,1I804,0,-64,EJA804,0
2aac116e,70612E,23.5373,58.2053,301,35975,423,4051,F-OOMS3,A20N,9K-CBF,1643679053,CMB,KWI,J9552,0,0,JZR552,0
2aac1174,C82285,-39.4653,176.8724,19,0,0,1200,F-NZNR2,B350,ZK-SSH,1643679052,NPE,,,1,0,SKL2,0
2aac117b,4CC52E,58.5176,-93.7722,61,37000,511,3521,F-CYYQ2,B39M,TF-ICB,1643679053,SEA,KEF,FI680,0,0,ICE680,0
2aac119d,,37.9097,-108.4417,166,34975,493,3433,F-KALS3,B762,,1643679054,,,,0,0,B762,0
2aac11b0,3C6705,28.9501,43.5282,118,41000,572,4367,F-OEGS1,A359,D-AIXE,1643679052,MUC,DXB,LH638,0,-128,DLH638,0
2aac11c1,70C0F6,23.2428,78.6261,272,39975,433,3130,F-VANP4,B789,A4O-SE,1643679052,CAN,MCT,WY2854,0,0,OMA2854,0
2aac11fb,A7687B,24.9311,-155.0291,203,36000,420,6673,T-F5M,B738,N577AS,1643679052,SEA,OGG,AS825,0,0,ASA825,0
2aac120f,A0669D,25.7901,-80.2842,118,0,15,3026,T-KMIA28,A321,N125DN,1643679041,JFK,MIA,DL2724,1,0,DAL2724,0
2aac1213,06A0B2,25.3022,46.4628,89,41000,555,5240,F-OEGS1,B788,A7-BCN,1643679052,ABV,DOH,QR1430,0,-64,QTR1430,0
2aac122c,80073C,51.9488,48.9091,293,38000,463,3753,F-UWLL4,B788,VT-ANV,1643679054,DEL,CDG,AI143,0,-64,AIC143,0
2aac12df,A37020,33.7886,-118.0334,68,8925,290,7242,F-KWJF1,B763,N320UP,1643679053,HNL,SBD,5X902,0,0,UPS902,0
2aac1352,507C57,41.2321,69.0542,85,3750,197,0731,F-UTTT3,A20N,UK32022,1643679052,LED,TAS,HY3632,0,-64,UZB3632,0
2aac1382,89911D,49.5054,163.2991,47,34000,579,0000,F-SAT5,B744,B-18709,1643679052,TPE,ANC,CI5234,0,0,CAL5234,0
2aac1388,0C206A,-24.04,-74.5594,163,33000,427,0116,F-SCFA1,B738,HP-1728CMP,1643679052,PTY,SCL,CM111,0,0,CMP111,0
2aac1399,80145B,24.5887,57.5498,292,38000,399,4043,F-OOMS3,A21N,VT-ILS,1643679053,BOM,DOH,6E1709,0,0,IGO1709,0
2aac1434,A03235,37.5959,-104.4171,252,38000,382,3340,F-KANK2,A321,N111ZM,1643679053,JFK,SNA,AA429,0,128,AAL429,0
2aac1448,0C2077,-24.6888,-74.3525,163,35000,442,0113,F-SCFA1,B738,HP-1824CMP,1643679046,PTY,SCL,CM277,0,0,CMP277,0
2aac1457,A8CE4F,34.8322,-109.2836,255,35975,381,5745,F-KFMN1,A320,N667AW,1643679053,CLE,PHX,AA1464,0,-64,AAL1464,0
2aac14a3,A4470E,33.4675,-117.0984,85,41000,557,2627,F-KPSP1,A332,N375HA,1643679054,HNL,PHX,HA36,0,0,HAL36,0
2aac14c9,A9AEC5,-27.1876,-62.3269,161,36975,469,2311,F-SARE2,A319,N723AV,1643679054,BOG,EZE,AV217,0,64,AVA217,0
2aac14da,AA9808,27.6959,-41.3043,57,39992,547,0000,F-SAT6,B788,N782AV,1643679048,BOG,MAD,AV26,0,0,AVA026,0
2aac150a,A4BBDE,47.739,-119.5956,276,38375,425,1505,F-KEAT3,A339,N404DX,1643679054,JFK,SEA,DL452,0,-960,DAL452,0
2aac1579,A4C79B,43.7019,-138.7387,293,40000,412,6754,T-F5M,B744,N407KZ,1643679052,LAX,NRT,KZ7101,0,0,GTI7101,0
2aac1589,A363B0,30.589,-97.8074,134,2475,109,4547,F-KGTU1,P28R,N31734,1643679052,MOB,,,0,-256,N31734,0
2aac163d,,43.6346,-110.7245,199,6875,120,2520,F-KJAC2,CL30,,1643679055,,,,0,-512,CL30,0
2aac1641,86D9AE,34.3723,139.8626,68,23825,532,6105,F-RJTY2,B763,JA8358,1643679055,BKK,NRT,NH8546,0,-2048,ANA8546,0
2aac1650,8964B3,28.6168,56.2844,151,41000,496,5431,F-OIKK1,A388,A6-EVE,1643679053,DME,DXB,EK132,0,64,UAE132,0
2aac1689,A0275C,42.0592,-79.6226,97,36975,489,1063,F-CYPQ1,A321,N109NN,1643679054,LAX,JFK,AA32,0,0,AAL32,0
2aac168b,C03C44,43.5905,-79.5351,359,6600,252,2402,F-CYYZ4,B738,C-FWVJ,1643679055,LIR,YYZ,WS2645,0,-1408,WJA2645,0
2aac1690,0C2075,-11.7928,-53.5818,126,39000,427,6305,F-SWHP2,B738,HP-1823CMP,1643679055,PTY,BSB,CM205,0,0,CMP205,0
2aac16c8,424322,57.8197,67.2845,271,34000,451,0361,F-USTR1,B744,VP-BCH,1643679055,,,U39982,0,0,SAY9982,0
2aac16f7,A16273,37.6386,-120.9158,261,22850,345,2516,F-KUKI1,B763,N189DN,1643679053,ATL,SFO,DL769,0,-2240,DAL769,0
2aac1769,424447,56.5798,89.928,113,28125,397,2722,F-UNTT1,A20N,VQ-BRB,1643679053,DME,KJA,S72547,0,-2112,SBI2547,0
2aac1775,,27.2362,-83.172,108,36950,560,4113,F-KAPF1,GL5T,,1643679055,,,,0,-3008,GL5T,0
2aac177e,8963E3,35.8619,47.0687,143,39000,473,5453,T-OIII17,B77W,A6-EPT,1643679048,BHX,DXB,EK38,0,0,UAE38,0
2aac17cf,,40.2166,-74.8948,46,1400,115,2624,F-KTTN1,FA50,,1643679053,,,,0,-448,FA50,0
2aac17df,A0F46F,40.4655,-73.895,26,1525,156,7201,F-KJFK2,B763,N1603,1643679053,SAN,JFK,DL350,0,-128,DAL350,0
2aac1844,A9AF3E,34.929,-99.0297,323,35950,402,6135,F-KLBB6,A321,N723FR,1643679055,CUN,DEN,F971,0,0,FFT71,0
2aac185b,C07F01,43.4796,-84.2382,111,37000,490,3361,F-KOSC1,B737,C-GWCM,1643679053,YYC,YYZ,WS670,0,0,WJA670,0
2aac1875,A89D59,-3.8834,-81.4476,164,37000,468,2743,F-SEGU5,B763,N654UA,1643679053,IAH,LIM,UA854,0,0,UAL854,0
2aac1895,C02ECA,57.6773,62.776,344,36000,475,4662,F-USSS5,B789,C-FRSR,1643679053,DEL,YUL,AC51,0,0,ACA51,0
2aac18b9,AC04AE,25.0885,-148.247,249,39000,434,2000,T-F5M,B38M,N8736J,1643679052,LAX,HNL,WN675,0,0,SWA675,0
2aac18c8,8963B1,24.9299,56.1938,290,12725,324,4745,F-OMFJ1,B738,A6-FEO,1643679055,CCU,DXB,FZ460,0,-576,FDB460,0
2aac18df,04C119,33.1496,25.824,326,38000,459,3327,F-LGSA5,B788,5Y-KZC,1643679054,NBO,CDG,KQ112,0,-64,KQA112,0
2aac18e7,E8045B,14.2656,-22.8344,208,35975,454,2607,F-GVNP1,B789,CC-BGN,1643679053,MAD,GRU,LA8065,0,-64,TAM8065,0
2aac193a,04012A,19.4138,74.5504,247,38000,482,1537,F-VAPO13,A359,ET-ATQ,1643679053,CTU,ADD,ET637,0,0,ETH637,0
2aac1941,A98C7A,53.266,-100.5924,337,36000,474,2161,F-CYQD1,B77L,N714SA,1643679054,MIA,NRT,5Y793,0,0,GTI793,0
2aac1961,4952C5,14.9715,-23.4651,206,7325,208,3347,F-GVNP1,A20N,CS-TVE,1643679052,LIS,RAI,TP1543,0,-1088,TAP1543,0
2aac1970,AD2BAA,18.739,-77.0858,177,13250,367,6010,F-MKBS2,A321,N948JB,1643679055,JFK,KIN,B61959,0,-1984,JBU1959,0
2aac199a,AD2445,30.2313,-92.2348,119,36650,510,3772,F-KAEX2,A321,N946JL,1643679052,SFO,FLL,B6578,0,640,JBU578,0
2aac19e1,ABAB67,42.1859,-92.4223,332,35250,422,2442,F-KDEH2,B739,N851DN,1643679055,LIR,MSP,DL1812,0,-1024,DAL1812,0
2aac19fd,0C20DC,-15.8478,-57.5182,135,37000,449,6317,F-SBCY4,B39M,HP-9901CMP,1643679054,PTY,GRU,CM725,0,0,CMP725,0
2aac1a22,C04059,42.2275,-79.3567,3,24475,355,4613,F-CYYZ4,B738,C-FYJO,1643679054,LIR,YYZ,WG725,0,-1024,SWG725,0
2aac1a3e,AD1560,34.02,-117.0855,261,21225,343,2703,F-KAPV2,A321,N942JB,1643679052,AUS,LAX,B6817,0,-1408,JBU817,0
2aac1aa2,8964B0,37.6879,45.2681,115,41000,513,5417,F-ORBM1,A388,A6-EVB,1643679055,MAN,DXB,EK20,0,0,UAE20,0
2aac1aa6,8964B7,27.1571,48.6657,106,41000,555,0412,F-OERK4,A388,A6-EVI,1643679053,MXP,DXB,EK92,0,0,UAE92,0
2aac1abf,0D0B7C,18.6997,-98.1114,274,24000,354,2253,F-MMPB5,A20N,XA-VIH,1643679055,BOG,MEX,VB193,0,0,VIV193,0
2aac1ad1,896313,25.2448,55.3789,300,0,78,4710,T-OMDB2,B77W,A6-ENQ,1643679044,NBO,DXB,EK722,1,0,UAE722,0
2aac1ade,780AD1,55.6735,75.6014,301,38000,439,1500,F-UNOO2,A332,B-5925,1643679052,CTU,CDG,CA617,0,0,CCA617,0
2aac1b6e,896591,43.0202,9.556,294,25025,333,5522,F-LIPA1,CL60,A6-RAS,1643679052,JED,NCE,,0,-1920,A6RAS,0
2aac1b81,A35388,26.5947,-81.8692,131,27350,480,3210,F-KAPF1,B38M,N313SB,1643679055,SFO,MIA,AA2045,0,-2112,AAL2045,0
2aac1b9f,70209E,23.0933,84.8541,91,41000,562,4554,F-VECC9,B789,S2-AJX,1643679055,MED,DAC,BG4038,0,-64,BBC4038,0
2aac1bad,A8299A,41.7865,-71.2861,60,13250,357,3626,F-KWST1,A320,N625JB,1643679052,TPA,BOS,B692,0,-1600,JBU92A,0
2aac1bc8,0C6013,37.9398,-71.2342,320,40000,435,7673,F-KHYA2,B738,9Y-GEO,1643679054,GEO,JFK,BW526,0,-64,BWA526,0
2aac1bd8,,35.3832,-113.8992,247,40000,444,2716,F-KELY2,GLF6,,1643679053,,,,0,64,GLF6,0
2aac1c05,A67C3A,42.3648,-71.0151,16,0,1,2000,F-KBOS4,A320,N517JB,1643679054,PBI,BOS,B6522,1,0,JBU522,0
2aac1c29,706214,25.1904,86.4448,108,31025,529,1455,F-VIBN1,A20N,9K-CBD,1643679055,KWI,DAC,J9531,0,0,JZR531,0
2aac1c31,AD1CDE,39.0169,-103.2437,268,35950,390,2655,F-KBJC1,A321,N944JT,1643679053,JFK,SFO,B6915,0,-64,JBU915,0
2aac1c5f,A21432,39.0898,-84.5964,329,33750,388,5722,F-KHAO3,A320,N233FR,1643679053,PUJ,ORD,F981,0,-1664,FFT81,0
2aac1c70,E80244,-7.7639,-79.1532,172,35000,455,5740,F-SPHI1,B763,CC-CXH,1643679052,MIA,LIM,LA2463,0,0,LPE2463,0
2aac1c72,A5012D,39.8382,-87.9074,90,38975,494,7634,F-KCMI2,A21N,N421UW,1643679053,SAN,PHL,AA433,0,0,AAL433,0
2aac1c81,780B34,51.7563,94.9355,302,34000,438,5004,F-UNAA2,A332,B-5931,1643679052,PVG,LUX,MU7097,0,-64,CES7097,0
2aac1c97,04004B,40.6133,29.8714,335,38000,430,5221,F-LTBA6,B788,ET-AOU,1643679053,ADD,ARN,ET714,0,-64,ETH714,0
2aac1cfd,A01C37,42.3071,-84.6344,82,34975,494,1736,F-KGLR1,A321,N106NN,1643679053,SFO,JFK,AA166,0,0,AAL166,0
2aac1d19,AA57E6,-26.4048,-72.8274,163,34950,449,2320,F-SCAT1,A20N,N766AV,1643679055,BOG,SCL,AV241,0,0,AVA241,0
2aac1d32,44A88C,49.6124,-40.5313,68,40988,530,0000,F-SAT6,B788,OO-JDL,1643679052,LRM,DUS,X39604,0,0,JAF9604,0
2aac1d36,8964C0,1.9911,84.1639,137,34992,485,0000,F-SAT5,B789,A6-BLP,1643679045,AUH,SYD,EY454,0,0,ETD454,0
2aac1d66,78082F,56.3931,78.1181,292,38000,438,1501,F-UNOO2,A332,B-6540,1643679053,CTU,LHR,CA691,0,0,CCA691,0
2aac1e2b,A39017,33.9449,-118.308,262,1275,152,4120,F-KSMO3,A321,N329DN,1643679054,DTW,LAX,DL2174,0,-704,DAL2174,0
2aac1e45,0C20D5,-23.5766,-73.7598,163,37000,448,0104,F-SCFA1,B738,HP-1856CMP,1643679052,PTY,MDZ,CM420,0,0,CMP420,0
2aac1e70,A3A0CA,41.086,-75.8432,110,17925,397,3534,F-KAVP1,B738,N33284,1643679054,SEA,EWR,UA591,0,-320,UAL591,0
2aac1e87,40787A,31.0555,-63.3552,48,40000,573,6707,F-TXKF3,B789,G-TUIN,1643679053,MBJ,LGW,BY33,0,-64,TOM033,0
2aac1eac,040103,18.8434,39.0438,182,37975,437,3323,F-OEJN4,B788,ET-ASI,1643679052,VIE,ADD,ET725,0,0,ETH725,0
2aac1eb3,8963B4,25.2654,55.3563,33,0,2,4055,T-OMDB26,B738,A6-FER,1643679019,CMB,DXB,FZ558,1,0,FDB558,0
2aac1f07,ADDADB,43.337,-94.3202,92,35025,538,6352,F-KBRL1,A321,N992JB,1643679055,SFO,JFK,B6416,0,0,JBU416,0
2aac1f09,A3C3E6,40.8885,-75.137,110,9500,298,7745,F-KNXX1,B752,N34137,1643679054,LAX,,,0,-832,KUSA,0
2aac1f23,AD5329,40.6477,-73.7774,199,0,0,2000,F-KJFK2,A321,N958JB,1643679047,MBJ,JFK,B6380,1,0,JBU380,0
2aac1f25,A5C99E,44.1938,-94.3511,116,35000,542,7206,F-KFCM1,B744,N472MC,1643679053,ANC,ORD,5Y654,0,64,GTI654,0
2aac1f40,3C64F8,36.3863,52.339,111,37000,527,3614,F-OIII2,A343,D-AIGX,1643679054,FRA,BKK,LH772,0,0,DLH772,0
2aac1f68,,29.7042,-94.1207,103,47000,520,7661,F-KLFT1,GLEX,,1643679052,,,,0,-64,GLEX,0
2aac1f69,ADB656,47.7791,-121.9096,262,8425,261,6514,F-KPAE5,B738,N983AN,1643679054,ORD,SEA,AA1990,0,-1600,AAL1990,0
2aac1fed,A120FE,36.3973,-109.9321,256,38025,367,3003,F-KPGA1,B763,N172DZ,1643679054,JFK,LAS,DL430,0,0,DAL430,0
2aac1ff9,A50E3F,35.8147,-107.6065,252,35975,374,1361,F-KFMN1,A21N,N425AN,1643679053,DCA,LAX,AA2188,0,0,AAL2188,0
2aac2001,4952CB,16.7369,-22.9469,180,0,15,3332,F-GVAC2,A20N,CS-TVK,1643679055,LIS,SID,TP1549,1,0,TAP1549,0
2aac2035,3C4B2D,20.9444,-13.8773,218,32000,436,2536,F-GQNO1,B748,D-ABYM,1643679048,FRA,GRU,LH506,0,0,DLH506,0
2aac2068,76CDB3,48.6026,-153.7224,281,38008,435,0000,F-SAT6,A359,9V-SMS,1643679056,LAX,NRT,SQ11,0,0,SIA11,0
2aac208d,A3ADE9,47.5922,-122.355,150,900,158,6734,F-KTIW1,B763,N336UP,1643679053,SDF,BFI,5X2988,0,-1024,UPS2988,0
2aac2094,A70491,42.7375,-75.6228,92,41000,480,3750,F-KSCH1,C68A,N551QS,1643679054,APA,BVY,1I551,0,0,EJA551,0
2aac20d0,ADCD6D,33.5532,-93.1006,290,32000,472,1057,F-KDTN1,A321,N989JT,1643679053,FLL,SFO,B6277,0,0,JBU277,0
2aac20e3,3C4B29,56.2593,63.7883,95,37000,526,7667,F-USCC6,B748,D-ABYI,1643679055,FRA,PVG,LH728,0,-64,DLH728,0
2aac2110,E80337,-26.9935,-72.6277,162,36975,444,2336,F-SCAT1,A20N,CC-AZT,1643679054,BOG,SCL,H2701,0,64,SKU701,0
2aac2114,0C2061,-18.14,-62.1661,132,37000,458,0122,F-SLVR5,B738,HP-1722CMP,1643679053,PTY,ASU,CM207,0,0,CMP207,0
2aac2125,8940BB,19.0187,86.6229,237,34000,438,5167,F-VECC9,B763,A9C-DHW,1643679054,HKG,BLR,D0728,0,0,DHX728,0
2aac212a,4D0104,55.2942,158.7927,47,33000,477,6267,F-UHPP10,B748,LX-VCD,1643679048,CGO,ORD,CV9781,0,0,CLX9781,0
2aac2140,A1CB05,40.5287,-91.3561,261,34025,404,3362,F-KBRL1,A21N,N2142J,1643679055,JFK,LAX,B62123,0,0,JBU2123,0
2aac21ae,ADACFD,20.6799,-105.2472,47,0,0,6726,F-MMPR3,A321,N980UY,1643679050,LAX,PVR,AA2190,1,0,AAL2190,0
2aac21b2,8A0522,-4.4575,136.5075,84,7225,241,7121,F-WABP1,A320,PK-LUF,1643679053,CGK,TIM,ID6186,0,-640,BTK6186,0
2aac21e9,C820D2,-6.3914,160.827,329,40000,512,0256,F-AGGH1,B789,ZK-NZF,1643679052,AKL,NRT,NZ1099,0,0,ANZ1099,0
2aac2209,,9.6089,14.088,249,43000,474,7323,F-FKKN2,GLF6,,1643679053,,,,0,-64,GLF6,0
2aac222b,770591,-20.0125,115.6404,303,36000,495,1304,F-YPKA1,A333,4R-ALQ,1643679054,MEL,CMB,UL605,0,0,ALK605,0
2aac224a,44CCC4,32.317,26.5881,324,38000,443,3333,F-LGSR3,A333,OO-SFD,1643679052,EBB,BRU,SN467,0,0,BEL467,0
2aac2255,8964BD,3.3726,82.8045,136,35000,481,0000,F-SAT5,B789,A6-BLM,1643679035,AUH,MEL,EY460,0,0,ETD460,0
2aac22ac,A6A300,38.5559,-78.4502,69,21800,387,2473,F-KRDU3,B738,N527AS,1643679053,LAX,DCA,AS6,0,-2048,ASA6,0
2aac22e7,7583EB,30.6248,-155.2001,280,34000,444,7666,T-F5M,B77W,RP-C7778,1643679056,LAX,MNL,PR113,0,0,PAL113,0
2aac2304,424465,66.8056,59.2225,247,38000,401,3223,F-UUYS3,B737,VQ-BIP,1643679053,YKS,VKO,R3475,0,0,SYL475,0
2aac2329,A54AAA,33.4369,-112.0023,90,0,0,6561,F-KPHX4,A21N,N440AN,1643679052,ORD,PHX,AA2423,1,0,AAL2423,0
2aac232e,ACC95C,32.6733,-116.94,270,4050,180,7306,F-KSEE1,B738,N923AN,1643679054,ORD,SAN,AA1543,0,-832,AAL1543,0
2aac233e,A2682A,37.7143,-122.2297,129,0,19,4034,F-KSJC3,MD11,N254UP,1643679055,SDF,OAK,5X2946,1,0,UPS2946,0
2aac2361,A74F33,19.0275,-66.4261,196,10625,313,3002,F-TJIG2,A320,N570JB,1643679054,EWR,SJU,B6689,0,-768,JBU689,0
2aac2395,4244A1,26.3091,37.8292,84,37000,630,3325,F-OETB1,B744,VQ-BWT,1643679054,LGG,DWC,6T2873,0,64,LGT2873,0
2aac23a5,A50A88,14.0463,-92.5218,142,34975,504,3673,F-MMTP1,A21N,N424AN,1643679053,DFW,LIM,AA909,0,0,AAL909,0
2aac23b8,7817FB,57.6992,85.9848,112,37000,485,0237,F-UNNT2,B789,B-20DT,1643679053,HEL,PVG,HO1648,0,-64,DKH1648,0
2aac240d,AC2A33,25.7922,-80.2888,357,0,14,6610,T-KMIA28,B738,N883NN,1643679028,POS,MIA,AA2703,1,0,AAL2703,0
2aac2420,AAE5F7,45.7691,-117.5951,267,30000,396,5615,F-KRLD2,B739,N801DZ,1643679054,ATL,PDX,DL841,0,-64,DAL841,0
2aac2422,AB8FD0,34.919,-109.8404,265,36000,390,1717,F-KSOW2,B764,N844MH,1643679053,JFK,LAX,DL563,0,-64,DAL563,0
2aac2450,ADDE95,41.6412,-77.0119,110,36000,498,7741,F-CYPQ1,A321,N993JE,1643679054,LAS,JFK,B6748,0,0,JBU748,0
2aac246a,AA92FF,37.7037,-120.3683,261,30900,412,3111,F-KSQL1,B772,N78008,1643679053,ORD,SFO,UA305,0,-2048,UAL305,0
2aac249b,A9A3DA,39.6809,-75.6039,75,0,15,2714,F-KILG1,C700,N720DC,1643679054,RIL,ILG,,1,0,N720DC,0
2aac24d6,0100A3,21.7066,67.3334,293,35975,433,0747,F-VAKE1,A332,SU-GCF,1643679038,BKK,CAI,MS511,0,0,MSR511,0
2aac24d7,AAC873,31.3054,-92.6438,291,30000,426,2455,F-KAEX2,CL60,N794SB,1643679052,NRR,,,0,0,N794SB,0
2aac24dd,ABBD73,34.9915,-108.7195,265,36000,354,7014,F-KDMN1,B738,N8558Z,1643679053,BWI,PHX,WN230,0,0,SWA230,0
2aac24e6,ABF78F,28.8253,-88.8105,279,40000,399,3766,F-KMOB1,B738,N870NN,1643679052,SJU,AUS,AA2936,0,64,AAL2936,0
2aac2505,,21.7082,39.1223,35,35000,557,5201,F-OEJN5,B737,,1643679054,,,,0,0,B737,0
2aac2509,8964BF,22.703,95.254,82,39000,579,1703,F-VEIM2,B789,A6-BLO,1643679054,AUH,NRT,EY878,0,-64,ETD878,0
2aac2512,A01112,42.2859,-99.7035,255,36000,359,1670,F-KGRI1,A321,N103NN,1643679055,JFK,SFO,AA2305,0,64,AAL2305,0
2aac2560,A3D1B1,33.9346,-118.3978,84,0,22,6753,F-KSMO3,B763,N345UP,1643679034,SDF,LAX,5X2900,1,0,UPS2900,0
2aac2583,A3861F,37.5646,-110.0336,282,36000,363,0750,F-KCEZ2,B38M,N326RP,1643679055,MIA,SFO,AA2035,0,0,AAL2035,0
2aac25cf,A61797,37.8755,-107.8362,275,38000,349,1477,F-KGUC3,B739,N492AS,1643679054,EWR,SFO,AS190,0,0,ASA190,0
2aac25f1,,25.9997,-80.4718,94,1750,169,0757,F-KFXE1,F2TH,,1643679052,,,,0,0,F2TH,0
2aac2652,AA7F65,-16.5366,-52.3062,142,34975,447,2277,F-SWLC2,A20N,N776AV,1643679053,BOG,GIG,AV225,0,0,AVA225,0
2aac2667,A5B923,34.0561,-117.3378,282,4225,157,6625,F-KONT4,B752,N468UP,1643679053,SDF,SNA,5X2930,0,-64,UPS2930,0
2aac269b,800C3E,55.5056,63.8679,348,32000,464,0513,F-USCM5,B77W,VT-ALX,1643679053,DEL,EWR,AI105,0,0,AIC105,0
2aac26bd,A24A0A,47.4461,-122.3065,47,0,13,2313,F-KSEA1,B739,N247AK,1643679055,DFW,SEA,AS725,1,0,ASA725,0
2aac270a,A1D433,23.6017,-155.6339,241,30025,454,2354,F-PHDH2,A21N,N217HA,1643679053,OAK,LIH,HA67,0,64,HAL67,0
2aac2821,AA9A0A,43.1177,-77.6659,101,0,15,2057,F-KROC3,C750,N782XJ,1643679054,VNY,ROC,XOJ782,1,0,XOJ782,0
2aac2839,ADF4E9,40.6479,-73.7779,210,0,0,2000,F-KJFK2,A321,N999JQ,1643679041,CUN,JFK,B61452,1,0,JBU1452,0
2aac2843,A1A3A9,29.717,-82.0378,170,33000,478,3470,F-KMCF1,A21N,N2043J,1643679053,BOS,RSW,B6165,0,0,JBU165,0
2aac2847,781634,57.2057,24.0945,45,35000,449,2302,F-EVRA3,A359,B-306Y,1643679054,MAD,PVG,MU7710,0,-64,CES7710,0
2aac286e,71C251,51.7769,104.2665,316,32000,455,3372,F-UIII5,B77L,HL8251,1643679055,ICN,VIE,KE541,0,0,KAL541,0
2aac2871,A105E8,37.548,-122.2209,324,1675,156,7424,F-KWVI2,E75L,N165SY,1643679054,AUS,SFO,UA5820,0,-448,SKW5820,0
2aac28a1,A96988,41.2613,-95.7578,219,0,10,1200,T-KMLE6,C172,N7050Q,1643679046,CBF,,,1,0,N7050Q,0
2aac28ba,44CCC2,27.0238,8.8365,348,40000,431,3441,F-HLUB1,A333,OO-SFB,1643679055,FIH,BRU,SN358,0,64,BEL358,0
2aac28eb,04014E,37.8542,24.5283,334,40000,466,2004,F-LGHL2,A359,ET-AVE,1643679055,ADD,FRA,ET706,0,0,ETH706,0
2aac292a,A560F4,40.2994,-77.1254,100,19975,400,5651,F-KHGR1,A21N,N446AN,1643679053,SAT,PHL,AA9797,0,-2304,AAL9797,0
2aac299a,AD036E,35.6718,-106.4093,253,37975,364,2677,F-KPSO1,B738,N938AN,1643679054,JFK,PHX,AA1487,0,64,AAL1487,0
2aac29b5,8003B2,9.661,76.3287,153,28700,396,4225,F-VOTV7,B738,VT-AXN,1643679052,RUH,TRV,IX1322,0,-1728,AXB1322,0
2aac29ba,,33.707,-90.6914,129,45000,508,7062,F-KNQA2,GL5T,,1643679055,,,,0,64,GL5T,0
2aac29d9,A2D382,45.5221,-120.7021,272,25725,366,6772,F-KRDM2,MD11,N281UP,1643679053,SDF,PDX,5X2974,0,-2368,UPS2974,0
2aac29ef,86EB14,50.1701,-158.196,277,38996,462,0000,F-SAT5,B789,JA881J,1643679052,SFO,HND,JL1,0,0,JAL1,0
2aac2a01,424358,53.3954,30.1016,70,38975,488,1146,F-UMII3,B772,VP-BSJ,1643679054,OPO,,WZ8824,0,0,RWZ8824,0
2aac2a09,AE5C91,32.5208,-105.3829,215,16575,229,4265,F-KHOB2,DH8C,15-00332,1643679053,ELP,,,0,-448,ALOMA70,0
2aac2a25,3C4B31,-5.8541,-37.4959,26,33000,487,3546,F-SBMS3,B748,D-ABYQ,1643679054,EZE,FRA,LH511,0,0,DLH511,0
2aac2a2f,A6DBA6,64.1095,-162.7334,108,0,144,1200,F-PAUN1,PA34,N541AC,1643679055,OME,,,0,0,N541AC,0
2aac2a38,A3661F,28.0025,-82.7694,152,31000,478,7305,F-KAPF1,B38M,N318SF,1643679055,LAS,MIA,AA437,0,0,AAL437,0
2aac2a3e,702075,22.7735,86.8871,93,35000,500,2624,F-VECC6,B738,S2-AJA,1643679053,DOH,DAC,BS334,0,0,UBG334,0
2aac2a70,39CDCE,36.028,-29.9607,51,39000,489,6006,F-LPPD4,A35K,F-HTOO,1643679054,PTP,ORY,TX541,0,64,FWI41D,0
2aac2a71,0D80AE,45.1898,11.7924,45,34925,0,7101,T-MLAT1,A342,YV1004,1643679053,BEG,,V0196,0,-1600,VCV196,0
2aac2a76,471F92,49.356,26.4869,66,37025,465,1174,F-UKKK1,A320,HA-LYW,1643679054,LIS,IEV,W66192,0,0,WZZ6192,0
2aac2a89,A31A57,40.9776,-75.4175,98,11100,323,6523,F-KBGM3,B789,N29978,1643679051,LAX,EWR,UA247,0,-1088,UAL247,0
2aac2ad2,A65C29,43.2762,-83.0913,108,35000,535,3555,F-CYYZ2,A320,N509JB,1643679054,SEA,JFK,B664,0,0,JBU64,0
2aac2af1,780CB9,57.7675,82.1383,293,36000,446,3020,F-UNSS3,A333,B-5956,1643679053,PEK,CPH,CA623,0,0,CCA623,0
2aac2af7,3C70C7,32.8312,55.0931,302,32000,383,3655,F-OIYY1,B77L,D-ALFG,1643679052,MAA,FRA,LH8375,0,0,GEC8375,0
2aac2b4d,71BC15,56.9379,-141.1026,318,36000,390,0000,T-F5M,B744,HL7415,1643679044,LAX,ICN,OZ281,0,0,AAR281,0
2aac2b50,ADEAAC,40.8538,-74.0599,48,0,108,1440,T-KJRB58,C750,N996TX,1643679024,OPF,TEB,FTH996,0,-640,FTH996,0
2aac2b7d,,34.9787,-113.9905,241,11975,330,6242,F-KBLH3,B738,,1643679054,,,,0,0,B738,0
